id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition
9010143,8400,APARTMENT,APARTMENT,375000,FOR_SALE,2,90,,False,False,True,,,,,2,,AS_NEW
9033454,1040,APARTMENT,APARTMENT,495000,FOR_SALE,2,104,INSTALLED,,False,True,2,,,,2,False,GOOD
9014648,1050,APARTMENT,DUPLEX,500000,FOR_SALE,2,116,USA_HYPER_EQUIPPED,False,False,True,14,,,,,False,AS_NEW
9014650,1060,APARTMENT,DUPLEX,500000,FOR_SALE,2,116,USA_HYPER_EQUIPPED,False,False,True,14,,,,,False,AS_NEW
9002330,1050,APARTMENT,APARTMENT,602000,FOR_SALE,3,123,HYPER_EQUIPPED,False,False,True,11,,,,,False,AS_NEW
9023524,1180,APARTMENT,PENTHOUSE,650000,FOR_SALE,3,179,INSTALLED,False,False,True,25,,,,2,,
9020995,1190,APARTMENT,PENTHOUSE,650000,FOR_SALE,3,179,INSTALLED,False,False,True,25,,,,2,,
9002491,1050,APARTMENT,APARTMENT,659000,FOR_SALE,3,115,USA_INSTALLED,,False,True,10,,,,2,False,AS_NEW
8901288,9000,APARTMENT,APARTMENT,2000000,FOR_SALE,3,392,HYPER_EQUIPPED,,False,True,66,True,,,,False,
8385043,1050,APARTMENT,APARTMENT,2500000,FOR_SALE,4,277,USA_HYPER_EQUIPPED,False,True,True,87,,,,2,False,JUST_RENOVATED
9028177,8870,HOUSE,HOUSE,239500,FOR_SALE,3,136,INSTALLED,False,False,,,,,226,,False,GOOD
9029665,2500,HOUSE,HOUSE,150000,FOR_SALE,2,145,,,False,,,,,208,2,,TO_BE_DONE_UP
9029117,1601,HOUSE,MIXED_USE_BUILDING,950000,FOR_SALE,5,650,,False,False,,,,,2003,4,,AS_NEW
9029539,9772,HOUSE,OTHER_PROPERTY,1995000,FOR_SALE,8,630,INSTALLED,,False,True,,,,7000,4,,AS_NEW
9029537,9772,HOUSE,COUNTRY_COTTAGE,1995000,FOR_SALE,8,630,INSTALLED,,False,True,,,,7000,4,,AS_NEW
9045115,1640,APARTMENT,APARTMENT,230000,FOR_SALE,1,82,SEMI_EQUIPPED,,False,True,55,,,,2,,TO_BE_DONE_UP
9045010,1020,APARTMENT,APARTMENT,259000,FOR_SALE,2,94,HYPER_EQUIPPED,False,False,,,True,60,,2,,GOOD
9036435,8430,APARTMENT,APARTMENT,245000,FOR_SALE,2,65,INSTALLED,False,False,True,4,,,,2,False,AS_NEW
9036186,2018,APARTMENT,APARTMENT,1500000,FOR_SALE,5,320,USA_HYPER_EQUIPPED,False,False,True,,True,190,,2,,GOOD
9028473,8370,APARTMENT,APARTMENT,160000,FOR_SALE,1,59,INSTALLED,False,False,True,,,,,,False,AS_NEW
9027536,9550,APARTMENT,APARTMENT,228000,FOR_SALE,1,91,INSTALLED,,False,True,10,True,,,,False,AS_NEW
9027535,9550,APARTMENT,APARTMENT,229000,FOR_SALE,1,107,INSTALLED,,False,True,10,True,,,,False,AS_NEW
9035212,1050,HOUSE,HOUSE,1420000,FOR_SALE,4,420,,,False,True,,,,300,2,,TO_BE_DONE_UP
9038515,8400,APARTMENT,APARTMENT,199000,FOR_SALE,2,,SEMI_EQUIPPED,,False,True,4,,,,2,,GOOD
9037584,1420,APARTMENT,APARTMENT,319000,FOR_SALE,3,123,HYPER_EQUIPPED,False,False,True,9,,,,3,,AS_NEW
9038277,1180,APARTMENT,APARTMENT,350000,FOR_SALE,4,162,HYPER_EQUIPPED,,False,True,32,,,,2,,
9037672,1420,APARTMENT,PENTHOUSE,380000,FOR_SALE,3,135,HYPER_EQUIPPED,,False,True,50,,,,3,,AS_NEW
9037614,1420,APARTMENT,PENTHOUSE,444000,FOR_SALE,3,134,HYPER_EQUIPPED,,False,True,65,,,,3,,AS_NEW
9038255,1050,APARTMENT,APARTMENT,560000,FOR_SALE,2,130,USA_INSTALLED,,False,True,6,,,,2,,
9036799,8920,HOUSE,VILLA,369000,FOR_SALE,4,225,HYPER_EQUIPPED,,True,True,50,True,,624,4,,JUST_RENOVATED
9039196,4607,HOUSE,HOUSE,235000,FOR_SALE,3,96,INSTALLED,False,False,True,16,,,0,2,,
9039863,9000,HOUSE,HOUSE,375000,FOR_SALE,2,110,SEMI_EQUIPPED,,False,True,40,,,0,2,,TO_BE_DONE_UP
9040385,8400,APARTMENT,APARTMENT,159000,FOR_SALE,1,55,INSTALLED,False,False,True,2,,,,2,False,GOOD
9040362,9185,APARTMENT,APARTMENT,227500,FOR_SALE,2,86,,,False,,,,,,,False,AS_NEW
9040548,9000,APARTMENT,APARTMENT,235000,FOR_SALE,1,55,INSTALLED,False,False,,,,,,2,,JUST_RENOVATED
9040977,9700,APARTMENT,DUPLEX,274000,FOR_SALE,2,140,INSTALLED,,False,True,35,,,,2,,
9041572,3150,APARTMENT,APARTMENT,287750,FOR_SALE,2,76,HYPER_EQUIPPED,,False,True,14,,,,2,,AS_NEW
9040451,8300,APARTMENT,APARTMENT,2275000,FOR_SALE,3,145,HYPER_EQUIPPED,False,False,True,,,,,2,False,AS_NEW
9043187,9800,HOUSE,HOUSE,199000,FOR_SALE,3,92,,False,False,True,,True,,0,3,False,AS_NEW
9008588,9308,HOUSE,HOUSE,249000,FOR_SALE,3,188,,True,False,True,12,True,,377,3,False,TO_RENOVATE
9032713,2640,APARTMENT,APARTMENT,195000,FOR_SALE,2,70,HYPER_EQUIPPED,False,False,,,,,,2,,JUST_RENOVATED
8840529,7090,HOUSE,HOUSE,,FOR_SALE,2,115,INSTALLED,,False,True,,True,,462,3,,GOOD
8852515,4101,HOUSE,TOWN_HOUSE,,FOR_SALE,3,110,,,False,,,,,150,2,,AS_NEW
8962538,4920,HOUSE,HOUSE,,FOR_SALE,4,150,INSTALLED,,False,,,,,105,2,,
8998417,6470,HOUSE,VILLA,,FOR_SALE,2,100,USA_INSTALLED,,False,,,True,,710,4,,GOOD
9015874,5575,HOUSE,HOUSE,40000,FOR_SALE,7,462,,,False,True,25,True,760,944,4,,GOOD
8927401,5620,HOUSE,HOUSE,99000,FOR_SALE,4,130,NOT_INSTALLED,False,False,,,True,300,490,2,,
8756268,6140,HOUSE,MIXED_USE_BUILDING,99900,FOR_SALE,4,160,,False,False,,,,,88,3,False,TO_RENOVATE
8744933,4050,HOUSE,HOUSE,100000,FOR_SALE,2,80,,,False,True,18,True,180,233,2,,TO_RENOVATE
8847533,4100,HOUSE,HOUSE,125000,FOR_SALE,2,70,INSTALLED,,False,,,,,0,,,AS_NEW
8868858,6900,HOUSE,HOUSE,135000,FOR_SALE,3,235,NOT_INSTALLED,False,False,,,True,1104,1104,3,False,TO_RENOVATE
8807077,8510,HOUSE,HOUSE,135000,FOR_SALE,3,100,SEMI_EQUIPPED,False,False,True,,,,135,,False,GOOD
8948768,7380,HOUSE,HOUSE,137500,FOR_SALE,3,180,,False,False,,,True,100,240,3,,TO_BE_DONE_UP
8583911,8870,HOUSE,HOUSE,139000,FOR_SALE,2,147,INSTALLED,False,False,True,,True,,250,,False,GOOD
8839963,6061,HOUSE,APARTMENT_BLOCK,145000,FOR_SALE,3,140,SEMI_EQUIPPED,False,False,,,,,61,3,,GOOD
8796357,6900,HOUSE,HOUSE,149000,FOR_SALE,3,134,SEMI_EQUIPPED,False,False,True,25,True,540,540,3,False,
8851620,6060,HOUSE,HOUSE,165000,FOR_SALE,3,196,INSTALLED,,False,True,80,,,415,4,,TO_RENOVATE
9003320,8500,HOUSE,HOUSE,168000,FOR_SALE,3,95,INSTALLED,False,False,True,,True,,162,,False,GOOD
8951806,7712,HOUSE,HOUSE,169000,FOR_SALE,2,97,INSTALLED,,False,True,25,True,260,341,2,,GOOD
9020180,5570,HOUSE,HOUSE,170000,FOR_SALE,3,175,INSTALLED,False,False,True,,True,,254,,False,AS_NEW
8970821,8760,HOUSE,HOUSE,170000,FOR_SALE,2,125,INSTALLED,False,False,True,,True,180,404,3,False,TO_BE_DONE_UP
8958800,7700,HOUSE,HOUSE,175000,FOR_SALE,3,115,SEMI_EQUIPPED,,False,,,True,,310,3,,JUST_RENOVATED
8833592,4607,HOUSE,HOUSE,179000,FOR_SALE,3,124,INSTALLED,False,False,True,30,,,221,3,,
8849483,1400,HOUSE,MIXED_USE_BUILDING,185000,FOR_SALE,1,135,,,False,,,,,84,2,,JUST_RENOVATED
8849482,1400,HOUSE,HOUSE,185000,FOR_SALE,1,135,,,False,True,30,,,84,2,,JUST_RENOVATED
8979978,8430,HOUSE,HOUSE,185000,FOR_SALE,3,161,INSTALLED,False,False,True,,,,341,,False,GOOD
8944557,9450,HOUSE,HOUSE,185000,FOR_SALE,3,145,SEMI_EQUIPPED,,False,,,True,,782,,False,TO_RENOVATE
8992708,5555,HOUSE,HOUSE,189000,FOR_SALE,4,300,SEMI_EQUIPPED,False,False,,,True,,330,2,,GOOD
8672327,8433,HOUSE,HOUSE,189000,FOR_SALE,3,153,INSTALLED,False,False,True,,True,90,150,,False,GOOD
8975614,8950,HOUSE,HOUSE,189000,FOR_SALE,4,120,INSTALLED,False,False,True,,True,1,160,,False,GOOD
8233130,8840,HOUSE,HOUSE,189500,FOR_SALE,2,130,HYPER_EQUIPPED,False,False,True,13,True,2500,174,,False,AS_NEW
8942976,5500,HOUSE,HOUSE,195000,FOR_SALE,4,135,HYPER_EQUIPPED,False,False,True,16,True,1360,1300,,False,AS_NEW
9021651,9550,HOUSE,HOUSE,198000,FOR_SALE,3,160,SEMI_EQUIPPED,,False,True,,True,450,653,3,,GOOD
9023742,1800,HOUSE,MIXED_USE_BUILDING,199000,FOR_SALE,2,143,SEMI_EQUIPPED,,False,True,10,,,69,2,,TO_RESTORE
8759447,8510,HOUSE,HOUSE,199000,FOR_SALE,4,258,INSTALLED,False,False,True,,,,323,,False,GOOD
8990201,9620,HOUSE,HOUSE,210000,FOR_SALE,3,130,SEMI_EQUIPPED,False,False,True,,,,73,,False,GOOD
8698070,6890,HOUSE,HOUSE,224000,FOR_SALE,3,111,,,False,True,10,True,51,0,2,False,
8698068,6890,HOUSE,HOUSE,224000,FOR_SALE,3,112,,False,False,True,11,True,54,0,2,False,
9024221,3473,HOUSE,HOUSE,225000,FOR_SALE,4,130,INSTALLED,False,False,,,True,962,1330,3,False,GOOD
8963076,5680,HOUSE,HOUSE,230000,FOR_SALE,5,333,,,False,,,,,4871,4,,GOOD
9007347,8550,HOUSE,HOUSE,230000,FOR_SALE,3,135,INSTALLED,False,False,True,8,True,1,308,,False,GOOD
8698071,6890,HOUSE,HOUSE,239000,FOR_SALE,3,111,,,False,True,10,True,51,0,3,False,
8996556,6791,HOUSE,HOUSE,240000,FOR_SALE,3,120,HYPER_EQUIPPED,,False,,,,,0,,,AS_NEW
9017533,8000,HOUSE,HOUSE,245000,FOR_SALE,3,136,INSTALLED,False,False,True,15,True,40,172,2,,TO_BE_DONE_UP
8953421,9200,HOUSE,HOUSE,247000,FOR_SALE,4,138,SEMI_EQUIPPED,False,False,,,True,65,155,3,,TO_RENOVATE
8500413,9000,HOUSE,HOUSE,249000,FOR_SALE,2,150,INSTALLED,False,False,True,5,True,18,115,2,,GOOD
8821096,8000,HOUSE,HOUSE,250000,FOR_SALE,3,88,SEMI_EQUIPPED,False,False,True,23,,,9500,,False,TO_RENOVATE
8944029,8000,HOUSE,HOUSE,255000,FOR_SALE,2,113,HYPER_EQUIPPED,False,False,True,,,,147,,False,AS_NEW
8843943,8000,HOUSE,HOUSE,255000,FOR_SALE,3,146,INSTALLED,False,False,,,,,219,,,GOOD
8980282,6960,HOUSE,HOUSE,257000,FOR_SALE,3,115,,,False,True,,,,2670,4,,
8913648,8950,HOUSE,HOUSE,259000,FOR_SALE,3,122,INSTALLED,False,False,True,,True,1,1178,,False,TO_BE_DONE_UP
8929053,8951,HOUSE,HOUSE,259000,FOR_SALE,5,178,SEMI_EQUIPPED,False,False,,,,,510,,False,TO_BE_DONE_UP
8961335,7100,HOUSE,HOUSE,260000,FOR_SALE,3,276,HYPER_EQUIPPED,,True,True,25,True,70,200,2,,AS_NEW
9016445,7860,HOUSE,HOUSE,260000,FOR_SALE,3,181,INSTALLED,False,False,,,True,,350,3,False,TO_BE_DONE_UP
8993516,3200,HOUSE,HOUSE,269000,FOR_SALE,4,176,INSTALLED,False,False,True,8,True,,300,,False,GOOD
8966585,4600,HOUSE,HOUSE,269000,FOR_SALE,3,122,INSTALLED,False,False,True,15,,,0,3,,
9002472,8820,HOUSE,HOUSE,270000,FOR_SALE,3,115,SEMI_EQUIPPED,False,False,True,,True,1,1085,,False,TO_BE_DONE_UP
9012362,2500,HOUSE,HOUSE,275000,FOR_SALE,3,100,INSTALLED,False,False,,,True,,230,2,False,AS_NEW
8894429,8600,HOUSE,HOUSE,275000,FOR_SALE,3,285,SEMI_EQUIPPED,False,False,True,,,,136,,False,TO_BE_DONE_UP
9004213,8460,HOUSE,BUNGALOW,279000,FOR_SALE,4,200,NOT_INSTALLED,False,False,,,True,582,782,4,False,TO_BE_DONE_UP
9018888,4257,HOUSE,COUNTRY_COTTAGE,280000,FOR_SALE,3,184,INSTALLED,,False,True,60,True,400,945,4,,
9022355,5000,HOUSE,HOUSE,280000,FOR_SALE,4,161,INSTALLED,False,False,True,20,True,15,178,3,,AS_NEW
9022001,5000,HOUSE,HOUSE,280000,FOR_SALE,4,161,INSTALLED,False,False,True,20,True,15,178,3,,AS_NEW
8889793,8500,HOUSE,HOUSE,280000,FOR_SALE,5,120,SEMI_EQUIPPED,False,False,,,,,46,,False,TO_BE_DONE_UP
8910848,9550,HOUSE,HOUSE,280000,FOR_SALE,4,131,INSTALLED,False,False,True,,,,500,,False,GOOD
8851999,1851,HOUSE,HOUSE,281000,FOR_SALE,2,130,INSTALLED,False,False,True,,True,143,250,,False,GOOD
8849358,8520,HOUSE,HOUSE,284900,FOR_SALE,3,128,HYPER_EQUIPPED,False,False,,,,,484,,False,AS_NEW
8997306,1390,HOUSE,VILLA,285000,FOR_SALE,3,90,SEMI_EQUIPPED,False,True,,,True,1000,1000,,False,
8900331,1420,HOUSE,HOUSE,285000,FOR_SALE,3,120,INSTALLED,,True,True,29,,,204,2,,GOOD
8927782,1560,HOUSE,HOUSE,285000,FOR_SALE,3,146,SEMI_EQUIPPED,False,False,True,,,,243,4,False,TO_BE_DONE_UP
9019135,5060,HOUSE,HOUSE,285000,FOR_SALE,3,185,INSTALLED,,False,,,True,450,450,,,AS_NEW
8825054,8420,HOUSE,HOUSE,285000,FOR_SALE,3,125,INSTALLED,False,False,True,,,,220,,False,GOOD
8839762,9400,HOUSE,HOUSE,285000,FOR_SALE,3,263,USA_HYPER_EQUIPPED,True,False,,,True,349,349,,False,AS_NEW
8947041,2850,HOUSE,HOUSE,295000,FOR_SALE,3,155,HYPER_EQUIPPED,False,False,,,True,71,180,,False,AS_NEW
8797643,4671,HOUSE,HOUSE,295000,FOR_SALE,3,105,SEMI_EQUIPPED,False,False,True,,True,115,1650,4,,
8796358,4671,HOUSE,BUNGALOW,295000,FOR_SALE,3,105,SEMI_EQUIPPED,False,False,True,,True,115,1650,4,,
8941763,6500,HOUSE,VILLA,295000,FOR_SALE,4,180,,,False,,,,,16,4,,
8995700,8400,HOUSE,HOUSE,295000,FOR_SALE,4,192,INSTALLED,False,True,True,12,True,42,180,2,,AS_NEW
8890884,8430,HOUSE,HOUSE,298000,FOR_SALE,7,374,INSTALLED,False,False,True,,True,,197,,False,GOOD
8733029,9600,HOUSE,HOUSE,298400,FOR_SALE,3,180,INSTALLED,,False,,,,,421,3,,GOOD
8947040,2850,HOUSE,HOUSE,299000,FOR_SALE,3,162,HYPER_EQUIPPED,False,False,,,True,65,170,,False,GOOD
9012000,7700,HOUSE,HOUSE,299000,FOR_SALE,4,162,INSTALLED,,True,True,20,True,,275,2,,JUST_RENOVATED
7713098,7700,HOUSE,HOUSE,299000,FOR_SALE,2,230,HYPER_EQUIPPED,,False,True,54,True,145,260,2,,
8873760,8000,HOUSE,HOUSE,299000,FOR_SALE,2,92,HYPER_EQUIPPED,False,False,True,9,,,50,,False,AS_NEW
8946781,8210,HOUSE,HOUSE,299000,FOR_SALE,3,161,INSTALLED,False,False,True,,True,1,290,,False,GOOD
8617204,2660,HOUSE,HOUSE,314475,FOR_SALE,3,149,,False,False,,,,,96,3,False,GOOD
8973021,7804,HOUSE,HOUSE,315000,FOR_SALE,3,152,INSTALLED,,False,,,,,810,4,,
8859243,1030,HOUSE,HOUSE,318000,FOR_SALE,4,135,INSTALLED,,False,,,,,40,2,,GOOD
9005727,1030,HOUSE,APARTMENT_BLOCK,320000,FOR_SALE,5,215,INSTALLED,False,False,,,,,65,2,False,TO_RENOVATE
9019603,5330,HOUSE,HOUSE,320000,FOR_SALE,4,217,INSTALLED,False,False,True,23,True,436,1201,4,False,TO_BE_DONE_UP
8866290,5070,HOUSE,HOUSE,325000,FOR_SALE,3,,USA_HYPER_EQUIPPED,,False,True,35,True,,530,4,,AS_NEW
8704841,6940,HOUSE,VILLA,325000,FOR_SALE,4,150,INSTALLED,False,False,True,40,True,1100,1592,,False,AS_NEW
8498755,7500,HOUSE,MIXED_USE_BUILDING,325000,FOR_SALE,4,317,,False,False,,,True,,2854,,False,
8782222,7500,HOUSE,MANSION,325000,FOR_SALE,4,317,,False,False,,,True,,2854,,False,
8782223,7532,HOUSE,HOUSE,325000,FOR_SALE,4,317,,False,False,,,True,,2854,,False,
8310508,1560,HOUSE,HOUSE,329000,FOR_SALE,3,165,SEMI_EQUIPPED,False,False,True,,,,180,3,False,GOOD
8918526,4600,HOUSE,HOUSE,329000,FOR_SALE,3,157,INSTALLED,False,False,True,28,,,0,2,,
9017427,8850,HOUSE,HOUSE,329000,FOR_SALE,3,177,SEMI_EQUIPPED,False,False,True,,True,1,995,,False,GOOD
8989343,9550,HOUSE,HOUSE,335000,FOR_SALE,3,118,HYPER_EQUIPPED,False,False,True,,True,,267,,False,AS_NEW
8991597,3550,HOUSE,HOUSE,339000,FOR_SALE,3,190,HYPER_EQUIPPED,False,True,True,,True,390,500,3,,AS_NEW
8456492,8600,HOUSE,HOUSE,339000,FOR_SALE,4,170,HYPER_EQUIPPED,False,False,True,,True,,523,,False,AS_NEW
9016094,2800,HOUSE,HOUSE,340000,FOR_SALE,2,150,INSTALLED,,False,,,,,0,2,,GOOD
8903615,7131,HOUSE,HOUSE,340000,FOR_SALE,3,141,,False,False,True,39,,,340,4,,AS_NEW
8947074,2180,HOUSE,TOWN_HOUSE,345000,FOR_SALE,3,172,INSTALLED,,False,True,20,True,132,231,2,,AS_NEW
8456491,8600,HOUSE,HOUSE,349000,FOR_SALE,4,170,HYPER_EQUIPPED,False,False,True,,True,,551,,False,AS_NEW
8996535,9080,HOUSE,HOUSE,359000,FOR_SALE,3,168,SEMI_EQUIPPED,False,False,,,,,990,,False,TO_BE_DONE_UP
8866562,9620,HOUSE,HOUSE,365000,FOR_SALE,3,155,HYPER_EQUIPPED,False,False,,,,,750,,,AS_NEW
8887386,9810,HOUSE,HOUSE,365000,FOR_SALE,3,120,HYPER_EQUIPPED,False,False,,,,,307,,,AS_NEW
8964850,1880,HOUSE,HOUSE,369000,FOR_SALE,5,200,,,False,,,True,,432,3,,TO_BE_DONE_UP
8943902,8000,HOUSE,HOUSE,369000,FOR_SALE,4,172,INSTALLED,False,False,True,,,,120,,False,GOOD
8919011,1120,HOUSE,HOUSE,370000,FOR_SALE,3,120,,False,False,True,58,,,190,2,,GOOD
8267703,9860,HOUSE,HOUSE,370000,FOR_SALE,4,358,INSTALLED,False,False,True,,True,,841,,False,GOOD
8995325,1170,HOUSE,HOUSE,375000,FOR_SALE,3,100,INSTALLED,False,False,True,28,True,88,163,2,,TO_RENOVATE
8934589,4470,HOUSE,VILLA,375000,FOR_SALE,4,255,SEMI_EQUIPPED,,False,True,52,True,1800,1987,4,,
8876807,7850,HOUSE,VILLA,375000,FOR_SALE,3,240,SEMI_EQUIPPED,False,False,True,25,True,770,890,4,,TO_RENOVATE
9023596,8380,HOUSE,HOUSE,375000,FOR_SALE,3,159,HYPER_EQUIPPED,False,False,,,True,,500,,False,AS_NEW
8270178,7700,HOUSE,HOUSE,385000,FOR_SALE,3,220,INSTALLED,,True,True,20,True,850,984,4,,GOOD
7409356,1853,HOUSE,HOUSE,385267,FOR_SALE,3,193,,False,False,True,,,,272,3,,
8730241,2890,HOUSE,HOUSE,388000,FOR_SALE,3,108,INSTALLED,False,False,,,True,,401,,False,AS_NEW
9013366,3012,HOUSE,HOUSE,389000,FOR_SALE,4,155,INSTALLED,False,False,True,,,,150,,False,GOOD
8920097,9032,HOUSE,TOWN_HOUSE,390000,FOR_SALE,4,279,INSTALLED,,False,True,13,True,72,240,2,,GOOD
8927580,6224,HOUSE,MIXED_USE_BUILDING,399000,FOR_SALE,6,330,HYPER_EQUIPPED,False,False,True,,True,1400,1764,4,False,TO_BE_DONE_UP
8996336,8820,HOUSE,HOUSE,399000,FOR_SALE,3,153,INSTALLED,False,False,,,True,320,761,4,False,GOOD
8215224,5680,HOUSE,APARTMENT_BLOCK,400000,FOR_SALE,6,485,HYPER_EQUIPPED,False,False,True,25,True,600,900,2,,
8215225,5680,HOUSE,HOUSE,400000,FOR_SALE,6,485,HYPER_EQUIPPED,False,False,True,25,True,600,900,2,,
9023829,2630,HOUSE,HOUSE,405000,FOR_SALE,5,190,INSTALLED,,True,True,20,True,80,207,2,,AS_NEW
8991811,4052,HOUSE,VILLA,419000,FOR_SALE,4,206,,False,False,True,,,,1811,4,,
8896048,3140,HOUSE,VILLA,420000,FOR_SALE,4,230,,,False,True,,,,2100,4,,TO_RENOVATE
8855929,8000,HOUSE,HOUSE,429000,FOR_SALE,3,124,INSTALLED,False,False,True,20,True,100,210,,False,AS_NEW
8983448,2800,HOUSE,HOUSE,442000,FOR_SALE,4,190,HYPER_EQUIPPED,False,False,True,15,True,75,141,,False,AS_NEW
8970172,6700,HOUSE,HOUSE,445000,FOR_SALE,4,233,INSTALLED,,False,True,,True,11,1340,4,,GOOD
8960383,2650,HOUSE,HOUSE,449000,FOR_SALE,4,154,HYPER_EQUIPPED,False,False,,,True,60,159,,False,AS_NEW
8938821,8490,HOUSE,HOUSE,449000,FOR_SALE,5,492,INSTALLED,False,False,True,,True,,1009,,False,GOOD
8660946,5590,HOUSE,FARMHOUSE,450000,FOR_SALE,4,164,INSTALLED,False,False,True,,,,1725,,False,GOOD
8896878,7181,HOUSE,HOUSE,450000,FOR_SALE,3,120,INSTALLED,,True,True,20,True,,5435,4,,GOOD
8950748,3118,HOUSE,HOUSE,459000,FOR_SALE,4,252,HYPER_EQUIPPED,,False,True,17,True,360,1000,4,,GOOD
8943106,8800,HOUSE,HOUSE,459000,FOR_SALE,3,390,INSTALLED,,True,True,125,True,125,155,3,,JUST_RENOVATED
9020540,3090,HOUSE,VILLA,460000,FOR_SALE,3,160,SEMI_EQUIPPED,,False,True,30,True,200,610,4,,TO_RENOVATE
8920013,2840,HOUSE,MANOR_HOUSE,469000,FOR_SALE,3,168,INSTALLED,,False,,,True,440,633,4,,GOOD
9016117,9051,HOUSE,HOUSE,480000,FOR_SALE,4,172,INSTALLED,False,False,True,,True,265,403,3,False,GOOD
8791024,1120,HOUSE,EXCEPTIONAL_PROPERTY,485000,FOR_SALE,4,153,,False,False,True,15,True,248,339,3,,JUST_RENOVATED
7675470,7700,HOUSE,VILLA,495000,FOR_SALE,3,160,INSTALLED,,True,True,40,True,1340,1490,4,,GOOD
9013057,3221,HOUSE,VILLA,499000,FOR_SALE,4,266,INSTALLED,False,False,True,30,,,1500,,False,GOOD
8996585,8000,HOUSE,MANSION,519000,FOR_SALE,5,260,INSTALLED,False,True,True,25,,,130,2,,AS_NEW
8986209,9340,HOUSE,VILLA,538500,FOR_SALE,5,330,INSTALLED,False,False,,,True,720,897,4,False,GOOD
9027468,9880,HOUSE,HOUSE,540000,FOR_SALE,3,,INSTALLED,,False,,,True,,722,,False,AS_NEW
8988748,9220,HOUSE,HOUSE,550000,FOR_SALE,4,251,INSTALLED,,True,,,,,1972,4,,
8988747,9220,HOUSE,MIXED_USE_BUILDING,550000,FOR_SALE,4,251,INSTALLED,,True,,,,,1972,4,,
8988743,9220,HOUSE,VILLA,550000,FOR_SALE,4,251,INSTALLED,,True,,,,,1972,4,,
8955444,8720,HOUSE,VILLA,574500,FOR_SALE,5,315,HYPER_EQUIPPED,False,False,True,,,,1379,,False,AS_NEW
9026290,1040,HOUSE,APARTMENT_BLOCK,580000,FOR_SALE,4,200,,False,False,,,True,26,114,2,,TO_RENOVATE
9026725,8020,HOUSE,HOUSE,595000,FOR_SALE,4,421,INSTALLED,False,False,,,,,480,2,False,GOOD
9021411,8300,HOUSE,HOUSE,595000,FOR_SALE,4,,INSTALLED,False,True,True,,,,222,2,False,AS_NEW
8871171,2520,HOUSE,HOUSE,598000,FOR_SALE,4,250,HYPER_EQUIPPED,False,True,True,,True,,781,4,,AS_NEW
9004304,2870,HOUSE,VILLA,598000,FOR_SALE,3,192,INSTALLED,False,False,True,52,True,2000,2127,,False,AS_NEW
8982748,7000,HOUSE,EXCEPTIONAL_PROPERTY,600000,FOR_SALE,5,770,SEMI_EQUIPPED,False,False,True,130,True,3116,3356,3,False,GOOD
8946822,1170,HOUSE,HOUSE,615000,FOR_SALE,3,165,HYPER_EQUIPPED,,False,True,12,True,48,120,2,False,AS_NEW
8739975,9200,HOUSE,CASTLE,620000,FOR_SALE,5,603,INSTALLED,False,False,True,,True,,3857,4,False,TO_RENOVATE
7734410,8300,HOUSE,HOUSE,625000,FOR_SALE,3,154,USA_HYPER_EQUIPPED,False,False,True,,True,,157,,False,AS_NEW
8771590,1030,HOUSE,HOUSE,645000,FOR_SALE,5,425,INSTALLED,False,False,True,,,,247,2,False,TO_RENOVATE
9011160,8792,HOUSE,VILLA,649000,FOR_SALE,4,350,INSTALLED,False,False,True,,True,1500,1947,4,True,GOOD
8847212,2500,HOUSE,VILLA,669000,FOR_SALE,5,290,HYPER_EQUIPPED,False,True,True,50,True,2201,2356,4,,AS_NEW
8932461,1930,HOUSE,VILLA,685000,FOR_SALE,4,257,HYPER_EQUIPPED,False,True,True,36,True,795,960,4,,AS_NEW
8966684,2980,HOUSE,VILLA,685000,FOR_SALE,3,374,INSTALLED,False,False,True,,,,1262,,False,GOOD
8756561,1000,HOUSE,HOUSE,695000,FOR_SALE,8,210,INSTALLED,,False,True,8,,,0,,,GOOD
8979500,1380,HOUSE,HOUSE,750000,FOR_SALE,4,220,,False,False,True,,,,8800,4,False,TO_BE_DONE_UP
8857746,1200,HOUSE,HOUSE,755000,FOR_SALE,5,235,INSTALLED,,False,True,35,True,,200,2,,
8986215,1640,HOUSE,HOUSE,795000,FOR_SALE,4,200,INSTALLED,False,False,,,True,,1170,4,False,GOOD
8519534,9630,HOUSE,HOUSE,800000,FOR_SALE,3,,,,False,True,,True,,1800,,False,AS_NEW
8782193,9630,HOUSE,COUNTRY_COTTAGE,800000,FOR_SALE,3,,,,False,True,,True,,1800,,False,AS_NEW
8782191,9630,HOUSE,VILLA,800000,FOR_SALE,3,,,,False,True,,True,,1800,,False,AS_NEW
9006428,1180,HOUSE,HOUSE,825000,FOR_SALE,5,190,NOT_INSTALLED,,False,,,,,400,4,,TO_RENOVATE
8858333,8300,HOUSE,VILLA,885000,FOR_SALE,4,257,,False,False,,,True,,395,,False,
9007801,2630,HOUSE,HOUSE,895000,FOR_SALE,3,200,HYPER_EQUIPPED,False,False,True,,,,820,,False,AS_NEW
8994438,1390,HOUSE,EXCEPTIONAL_PROPERTY,950000,FOR_SALE,4,275,USA_HYPER_EQUIPPED,False,False,True,16,,,1700,4,True,AS_NEW
